"Mon","Nov","4","00:50:13","480"
"Mon","Nov","4","00:50:14","480"
"Mon","Nov","4","00:50:15","480"
"Mon","Nov","4","00:50:16","480"
"Mon","Nov","4","00:50:17","480"
"Mon","Nov","4","00:50:18","480"
"Mon","Nov","4","00:50:19","480"
"Mon","Nov","4","00:50:20","480"
"Mon","Nov","4","00:50:21","480"
"Mon","Nov","4","00:50:22","480"
"Mon","Nov","4","00:50:23","480"
"Mon","Nov","4","00:50:24","480"
"Mon","Nov","4","00:50:25","480"
"Mon","Nov","4","00:50:26","480"
"Mon","Nov","4","00:50:27","480"
"Mon","Nov","4","00:50:28","480"
"Mon","Nov","4","00:50:29","480"
"Mon","Nov","4","00:50:30","480"
"Mon","Nov","4","00:50:31","480"
"Mon","Nov","4","00:50:32","480"
"Mon","Nov","4","00:50:33","480"
"Mon","Nov","4","00:50:34","480"
"Mon","Nov","4","00:50:35","480"
"Mon","Nov","4","00:50:36","480"
"Mon","Nov","4","00:50:37","480"
"Mon","Nov","4","00:50:38","480"
"Mon","Nov","4","00:50:39","480"
"Mon","Nov","4","00:50:40","480"
"Mon","Nov","4","00:50:41","480"
"Mon","Nov","4","00:50:42","480"
"Mon","Nov","4","00:50:43","480"
"Mon","Nov","4","00:50:44","480"
"Mon","Nov","4","00:50:45","480"
"Mon","Nov","4","00:50:46","480"
"Mon","Nov","4","00:50:47","480"
"Mon","Nov","4","00:50:48","480"
"Mon","Nov","4","00:50:49","480"
"Mon","Nov","4","00:50:50","480"
"Mon","Nov","4","00:50:51","480"
"Mon","Nov","4","00:50:52","480"
"Mon","Nov","4","00:50:53","480"
"Mon","Nov","4","00:50:54","480"
"Mon","Nov","4","00:50:55","480"
"Mon","Nov","4","00:50:56","480"
"Mon","Nov","4","00:50:58","480"
"Mon","Nov","4","00:50:59","480"
"Mon","Nov","4","00:51:00","480"
"Mon","Nov","4","00:51:01","480"
"Mon","Nov","4","00:51:02","480"
"Mon","Nov","4","00:51:03","480"
"Mon","Nov","4","00:51:04","480"
"Mon","Nov","4","00:51:05","480"
"Mon","Nov","4","00:51:06","480"
"Mon","Nov","4","00:51:07","480"
"Mon","Nov","4","00:51:08","480"
"Mon","Nov","4","00:51:09","480"
"Mon","Nov","4","00:51:10","480"
"Mon","Nov","4","00:51:11","480"
"Mon","Nov","4","00:51:12","480"
"Mon","Nov","4","00:51:13","480"
"Mon","Nov","4","00:51:14","480"
"Mon","Nov","4","00:51:15","480"
"Mon","Nov","4","00:51:16","480"
"Mon","Nov","4","00:51:17","480"
"Mon","Nov","4","00:51:18","480"
"Mon","Nov","4","00:51:19","480"
"Mon","Nov","4","00:51:20","480"
"Mon","Nov","4","00:51:21","480"
"Mon","Nov","4","00:51:22","480"
"Mon","Nov","4","00:51:23","480"
"Mon","Nov","4","00:51:24","480"
"Mon","Nov","4","00:51:25","480"
"Mon","Nov","4","00:51:26","480"
"Mon","Nov","4","00:51:27","480"
"Mon","Nov","4","00:51:28","480"
"Mon","Nov","4","00:51:29","480"
"Mon","Nov","4","00:51:30","480"
"Mon","Nov","4","00:51:31","480"
"Mon","Nov","4","00:51:32","480"
"Mon","Nov","4","00:51:33","480"
"Mon","Nov","4","00:51:34","480"
"Mon","Nov","4","00:51:35","480"
"Mon","Nov","4","00:51:36","480"
"Mon","Nov","4","00:51:37","480"
